GenbankID,GeneName,GeneCategory,Replicate,14,12,13,15
118021842,exaA,Organic Remediation,1,NA,NA,30797.4505,NA
118022840,TehB,Metal Resistance,1,1350.3726,NA,NA,NA
118023161,silP,Metal Resistance,1,32439.3168,NA,NA,NA
118027744,proO,Organic Remediation,1,2363.5609,NA,4145.7974,774.78
118028586,tfdA,Organic Remediation,1,4508.7016,NA,NA,2142.3
118028658,nagG,Organic Remediation,1,NA,NA,NA,332.31
118028954,Arylest,Organic Remediation,1,7292.9726,7684.5986,1843.7921,NA
118028999,PhaB,Organic Remediation,1,2344.5833,3339.5585,2263.9187,NA
118029236,czcD,Metal Resistance,1,1976.8946,3480.5629,NA,NA
118029372,catB,Organic Remediation,1,NA,6338.575,NA,NA
118029566,vanA,Carbon cycling,1,3392.4298,NA,NA,NA
118029783,ChrA,Metal Resistance,1,NA,4696.1209,4453.7261,NA
118030226,hmgB,Organic Remediation,1,10978.1151,19136.9851,13311.5607,1114.79
118031204,cpnC,Organic Remediation,1,1413.0949,NA,NA,246.62
118032137,phtA,Organic Remediation,1,NA,NA,NA,324.1
118032831,tftH,Organic Remediation,1,1064.6694,NA,NA,NA
118033149,rubisco,Carbon cycling,1,NA,2728.3638,NA,NA
118034382,phn,Organic Remediation,1,2672.2398,3667.9559,NA,NA
118034411,mauAB,Organic Remediation,1,7008.4896,NA,NA,NA
118035756,phn,Organic Remediation,1,1081.9856,NA,NA,NA
118035813,phdCI,Organic Remediation,1,3160.2327,NA,NA,NA
118036361,nmoA,Organic Remediation,1,NA,4335.1436,3721.7476,NA
118036581,CopA,Metal Resistance,1,1121.7581,NA,NA,NA
118036668,silC,Metal Resistance,1,NA,NA,NA,284.05
118036687,ArsC,Metal Resistance,1,NA,7386.7084,NA,NA
118036843,nhh,Organic Remediation,1,NA,22830.3489,NA,NA
118038546,hmgA,Organic Remediation,1,NA,11403.0592,6389.4128,NA
118039822,silC,Metal Resistance,1,1251.9796,NA,NA,NA
118040008,ALN,Organic Remediation,1,2866.9489,NA,NA,NA
118040157,nhh,Organic Remediation,1,NA,NA,36416.0536,NA
118043038,CadA,Metal Resistance,1,2914.2502,NA,NA,NA
118045776,CadA,Metal Resistance,1,3618.6818,7130.3313,NA,NA
118046180,catechol_B,Organic Remediation,1,NA,NA,NA,NA
118046477,trzE,Organic Remediation,1,3998.2088,5717.1043,6507.5099,271.94
118046703,nifH,Nitrogen,1,NA,2594.9789,NA,NA
118047447,pulA,Carbon cycling,1,4078.403,18327.6056,7598.6479,NA
118048274,hmgB,Organic Remediation,1,45731.4589,NA,3784.0893,NA
118048714,pbrA,Metal Resistance,1,3937.4077,NA,NA,NA
118048993,vanA,Carbon cycling,1,NA,NA,NA,270.57
118049029,ChrA,Metal Resistance,1,NA,4891.688,3153.2264,NA
118049144,hmgB,Organic Remediation,1,1737.5582,4502.6265,NA,NA
118049304,czcD,Metal Resistance,1,18398.7649,23708.9266,NA,NA
118049483,czcA,Metal Resistance,1,NA,NA,NA,288.25
118049695,czcA,Metal Resistance,1,NA,NA,NA,489.63
118050577,silC,Metal Resistance,1,156641.2477,NA,NA,NA
118051341,ChrA,Metal Resistance,1,2835.9252,NA,7454.8352,909.03
118051342,ChrA,Metal Resistance,1,9199.4084,44336.0535,2379.7249,NA
118051712,gyrB,other category,1,NA,2627.7923,2676.9721,NA
118051772,tfdA,Organic Remediation,1,1583.4783,4573.9462,2984.6145,NA
118052718,nagI,Organic Remediation,1,7319.7386,9709.1953,6740.4968,NA
118052880,ophC,Organic Remediation,1,NA,NA,NA,NA
118052942,ohbAB,Organic Remediation,1,NA,5514.3848,1699.0344,NA
118053946,nmoA,Organic Remediation,1,1441.8599,14584.6809,5303.9735,NA
118054153,bclA,Organic Remediation,1,2192.1131,4496.3499,3633.1175,NA
118054877,czcD,Metal Resistance,1,32760.2149,NA,NA,NA
118057424,pcaG,Organic Remediation,1,1169.1893,NA,NA,NA
118059166,phn,Organic Remediation,1,999.5068,NA,NA,NA
118059167,phn,Organic Remediation,1,2989.3301,13444.5297,3133.009,NA
118060426,nitA,Organic Remediation,1,2236.8442,NA,5162.9959,393.01
118068797,pmdAB,Organic Remediation,1,NA,NA,NA,NA
118069597,Arylest,Organic Remediation,1,NA,NA,14170.2178,NA
118069654,CorC,Metal Resistance,1,NA,NA,NA,NA
118069791,mdlA,Organic Remediation,1,3162.5173,NA,NA,NA
118072019,nifH,Nitrogen,1,NA,NA,NA,1054.26
118073386,CopA,Metal Resistance,1,NA,1679.4131,2866.3742,NA
118073563,cda,Carbon cycling,1,3995.0675,NA,NA,NA
118075189,endochitinase,Carbon cycling,1,NA,NA,NA,NA
118133536,tutFDG,Organic Remediation,1,NA,NA,NA,431.21
118134550,TehB,Metal Resistance,1,NA,NA,2406.6146,NA
118134805,Al,Metal Resistance,1,28232.8557,NA,NA,NA
118135434,ChrA,Metal Resistance,1,2063.0858,NA,5288.7962,NA
118151833,bphA,Organic Remediation,1,2705.4442,10774.0273,3150.0764,NA
118151920,bphA,Organic Remediation,1,NA,4085.7145,NA,NA
118163681,nahA,Organic Remediation,1,1568.0314,NA,3243.7895,NA
118165597,CDH,Carbon cycling,1,915.4963,NA,NA,NA
118165602,mhpC,Organic Remediation,1,3093.5124,NA,NA,NA
118166305,CDH,Carbon cycling,1,9609.8812,NA,3533.2905,245.15
118167832,mhpC,Organic Remediation,1,9516.1872,9471.5604,2015.01,1496.98
118168061,MSAD,Organic Remediation,1,NA,3304.935,NA,NA
118168209,bphA,Organic Remediation,1,1017.0696,NA,NA,NA
118168293,catechol_B,Organic Remediation,1,1001.7654,NA,NA,NA
118168639,CDH,Carbon cycling,1,107674.1128,15071.7741,11064.9003,904.4
118168694,carA,Organic Remediation,1,NA,NA,1858.5113,292
118168993,narJ,Stress,1,1154.1318,NA,1948.0864,NA
118169434,glnA,Stress,1,1756.5877,NA,NA,NA
118169656,glnA,Stress,1,NA,NA,NA,586.54
118170097,nitA,Organic Remediation,1,NA,7340.4367,6404.132,NA
118170179,bphC,Organic Remediation,1,NA,NA,NA,452.38
118170339,nmoA,Organic Remediation,1,NA,3233.0607,2421.3051,NA
118170440,amoA,Nitrogen,1,2820.4523,3007.2783,NA,NA
118170724,xylA,Carbon cycling,1,NA,10118.1375,17526.5345,NA
118170744,cpnA,Organic Remediation,1,4072.6396,NA,NA,NA
118171099,SMR_antibiotics,Antibiotic resistance,1,14072.4583,8478.3984,NA,NA
118171154,bphF1,Organic Remediation,1,877.6189,NA,NA,NA
118171327,mdlC,Organic Remediation,1,NA,3810.7995,1345.6882,NA
118171466,BADH,Organic Remediation,1,1269.9447,4278.8293,3249.8461,NA
118171608,alkB,Organic Remediation,1,2039.1496,NA,NA,NA
118171653,pcaG,Organic Remediation,1,1291.7522,NA,NA,NA
118171750,gyrB,other category,1,1157.5846,5802.9623,3796.088,NA
118171848,TehB,Metal Resistance,1,2177.6612,7326.7742,7831.6921,649.78
118171880,xylXY,Organic Remediation,1,NA,NA,NA,NA
118171930,nhh,Organic Remediation,1,NA,NA,NA,343.92
118171961,linC,Organic Remediation,1,NA,NA,NA,461.94
118171974,CDH,Carbon cycling,1,818.4013,NA,NA,NA
118172199,pimF,Organic Remediation,1,3281.3937,NA,3115.3881,NA
118172732,ArsC,Metal Resistance,1,NA,2279.4558,NA,NA
118172952,bphD,Organic Remediation,1,783.9508,NA,NA,NA
118173204,pcc,Carbon cycling,1,5604.559,6041.0059,NA,676.4
118173568,SMR_antibiotics,Antibiotic resistance,1,NA,NA,7892.8311,NA
118173653,mhpC,Organic Remediation,1,1468.9201,NA,NA,2256.31
118173735,ureC,Nitrogen,1,3463.9789,NA,NA,NA
118173753,Catechol,Organic Remediation,1,3658.2208,10905.9819,4106.5081,367.3
118173833,hly,virulence,1,1600.0416,NA,NA,NA
118174097,nmoA,Organic Remediation,1,NA,20416.282,13674.147,NA
118174596,mhpA,Organic Remediation,1,3429.2948,10503.1119,12322.9893,647.13
118174679,nmoA,Organic Remediation,1,NA,3027.597,3420.7489,300.53
118174806,scnABC,Organic Remediation,1,NA,NA,3046.0398,NA
118175219,katA,Stress,1,NA,3887.4324,3884.6036,NA
118194293,pstB,Stress,1,1058.7503,5104.6252,NA,NA
118402680,pmoA,Carbon cycling,1,NA,NA,3113.7653,NA
118413496,czcD,Metal Resistance,1,NA,5814.377,NA,NA
118413641,pstS,Stress,1,NA,NA,NA,NA
118413852,toxin,virulence,1,32221.6061,NA,NA,NA
118419955,gyrB,other category,1,1947.0392,NA,NA,NA
118424304,dsrA,Sulfur Oxidation,1,3192.84,4370.3217,NA,NA
118424316,dsrA,Sulfur Oxidation,1,NA,NA,NA,255.5
118424329,dsrB,Sulfur Oxidation,1,NA,4221.435,NA,NA
118424346,dsrA,Sulfur Oxidation,1,1639.5372,NA,NA,NA
118424359,dsrB,Sulfur Oxidation,1,NA,NA,NA,321.11
118424370,dsrA,Sulfur Oxidation,1,1026.0132,NA,NA,NA
118424388,dsrA,Sulfur Oxidation,1,830.6896,NA,NA,NA
118424424,dsrA,Sulfur Oxidation,1,1060.256,2982.4639,1531.6538,NA
118424428,dsrB,Sulfur Oxidation,1,NA,136547.1495,NA,NA
118424430,dsrA,Sulfur Oxidation,1,NA,NA,26636.3706,NA
118424446,dsrB,Sulfur Oxidation,1,NA,3685.4719,NA,371.37
118424454,dsrA,Sulfur Oxidation,1,1220.1511,5159.3338,NA,NA
118424458,dsrB,Sulfur Oxidation,1,NA,6264.3652,8025.1032,NA
118424460,dsrA,Sulfur Oxidation,1,NA,NA,NA,264.82
118424472,dsrA,Sulfur Oxidation,1,6444.1966,8925.9052,12822.7541,853.3
118424485,dsrB,Sulfur Oxidation,1,NA,1859.3909,NA,NA
118424497,dsrB,Sulfur Oxidation,1,NA,4045.1648,NA,NA
118424505,dsrA,Sulfur Oxidation,1,NA,5144.2991,4235.6589,479.52
118424511,dsrA,Sulfur Oxidation,1,3302.9934,10360.9105,5895.8049,1098.21
118424524,dsrB,Sulfur Oxidation,1,10270.5336,8044.1746,15075.6765,NA
118424527,dsrB,Sulfur Oxidation,1,NA,4505.2247,NA,NA
118424532,dsrA,Sulfur Oxidation,1,1947.8959,4719.4465,3750.2696,NA
118430485,CODH,Carbon cycling,1,2187.9333,NA,NA,NA
118430564,lysin,Bacteria phage,1,3844.2069,7876.4386,7495.7474,666.47
118431399,narH,Stress,1,22356.4483,10041.1543,8333.8624,NA
118431400,narJ,Stress,1,1411.7709,4847.6934,3216.4845,444.98
118431463,CopA,Metal Resistance,1,NA,NA,NA,NA
118433726,hrcA,Stress,1,NA,1511.9593,NA,NA
118434453,pcaG,Organic Remediation,1,NA,2053.5275,NA,NA
118434552,mhpA,Organic Remediation,1,3440.9254,2551.1886,1815.4133,NA
118435774,nifH,Nitrogen,1,1050.0533,NA,NA,NA
118436560,sigma_70,Stress,1,2963.291,NA,NA,NA
118438436,gyrB,other category,1,NA,NA,24124.765,856.82
118439326,B_lactamase_A,Antibiotic resistance,1,1840.1828,NA,NA,NA
118443212,TerD,Metal Resistance,1,NA,NA,NA,NA
118444397,clpC,Stress,1,NA,NA,NA,NA
118444979,ChrA,Metal Resistance,1,NA,NA,1145.9197,NA
118462395,tfdA,Organic Remediation,1,2551.624,NA,13237.1535,NA
118462569,CDH,Carbon cycling,1,3734.2092,NA,NA,1177.38
118462966,CDH,Carbon cycling,1,7385.2647,NA,3738.729,335.23
118465109,arsB,Metal Resistance,1,NA,6205.8907,NA,NA
118466032,narH,Stress,1,3076.2222,NA,NA,NA
118466291,glnA,Stress,1,4229.4973,11076.8221,15644.9708,553.28
118467006,proO,Organic Remediation,1,12706.6907,9002.0126,13558.4554,1502.7
118467464,nmoA,Organic Remediation,1,NA,NA,NA,324.64
118467822,arsB,Metal Resistance,1,NA,NA,8183.4346,NA
118467908,CadA,Metal Resistance,1,1773.7481,NA,NA,NA
118468324,CDH,Carbon cycling,1,58280.565,19338.2546,15926.6398,2037.62
118468526,CDH,Carbon cycling,1,NA,NA,3362.0727,NA
118468672,CDH,Carbon cycling,1,1151.1722,NA,NA,NA
118468723,pimF,Organic Remediation,1,NA,5601.0018,NA,NA
118468905,hdnO,Organic Remediation,1,2742.2831,NA,2239.5777,NA
118469013,CODH,Carbon cycling,1,NA,13443.8291,11407.1928,NA
118469041,pimF,Organic Remediation,1,NA,2276.7408,1583.0564,NA
118469342,cydB,Stress,1,7076.9493,6536.6527,NA,NA
118469373,pimF,Organic Remediation,1,1378.8001,NA,NA,NA
118469676,chnB,Organic Remediation,1,1416.0285,NA,NA,NA
118470090,exaA,Organic Remediation,1,6240.5568,11805.462,12871.694,699.68
118470157,LMO,Carbon cycling,1,6615.6185,13577.7979,3211.0722,NA
118470321,alkB,Organic Remediation,1,3029.7431,NA,NA,NA
118470455,trzE,Organic Remediation,1,1407.2017,8706.2535,3792.6516,NA
118470463,gyrB,other category,1,3040.3958,13127.7221,13304.6784,NA
118470516,limEH,Carbon cycling,1,NA,NA,NA,NA
118470726,cpnA,Organic Remediation,1,83999.1204,11476.4808,16621.6772,1871.81
118471001,AceA,Carbon cycling,1,2553.199,6672.636,3943.7094,NA
118471231,pimF,Organic Remediation,1,2518.3417,2423.9051,NA,NA
118471252,nmoA,Organic Remediation,1,3035.0477,6969.738,NA,NA
118471677,vanA,Carbon cycling,1,1151.1722,NA,NA,NA
118471712,bphC,Organic Remediation,1,3879.9555,NA,NA,526.19
118471780,obgE,Stress,1,6025.3384,NA,44777.5503,NA
118471873,linB,Organic Remediation,1,NA,NA,2026.3787,NA
118471936,mdlA,Organic Remediation,1,1236.7923,NA,NA,NA
118472095,linB,Organic Remediation,1,NA,NA,5327.6273,NA
118472122,mhpC,Organic Remediation,1,NA,NA,NA,283.37
118472423,dnaK,Stress,1,NA,NA,NA,NA
118472448,ureC,Nitrogen,1,1001.2721,NA,NA,NA
118472845,linB,Organic Remediation,1,NA,NA,NA,NA
118472931,CDH,Carbon cycling,1,2916.1454,16369.862,5522.6421,NA
118472935,Catechol,Organic Remediation,1,13065.916,NA,NA,298.72
118473011,pimF,Organic Remediation,1,NA,6131.9144,NA,NA
118473311,amyA,Carbon cycling,1,NA,2168.1994,NA,NA
118473353,nicdehydr,Organic Remediation,1,3562.1643,NA,6025.2134,NA
118473418,pnbA,Organic Remediation,1,1642.3584,3224.8865,NA,NA
118473535,GCoADH,Organic Remediation,1,3663.6986,5877.2693,4513.9774,NA
118473579,pnbA,Organic Remediation,1,3709.3124,NA,NA,NA
118473742,pcpB,Organic Remediation,1,4829.2533,15258.4955,9584.1336,292.82
118473855,B_lactamase_C,Antibiotic resistance,1,3175.5239,NA,NA,NA
118473932,katE,Stress,1,3398.5048,10448.5493,NA,NA
118473986,ureC,Nitrogen,1,7163.2444,17249.9869,6879.5558,NA
118474021,glnA,Stress,1,NA,1503.318,NA,NA
118501764,cap,virulence,1,NA,3917.5017,NA,NA
118501813,sigma_32,Stress,1,1066.4348,NA,NA,NA
118501979,CadA,Metal Resistance,1,1295.205,NA,NA,NA
118502217,pstB,Stress,1,NA,3324.1443,NA,NA
118502249,nitro,Organic Remediation,1,NA,3030.4871,NA,NA
118502657,bclA,Organic Remediation,1,737.2466,NA,NA,NA
118502788,pilin,virulence,1,3742.1274,5388.9404,3893.5095,NA
118503722,fnr,Stress,1,NA,2807.7993,2110.9996,NA
118503756,MFS_antibiotic,Antibiotic resistance,1,3805.3949,10414.0134,15073.586,617.68
118503857,sigma_70,Stress,1,4449.3888,4926.1363,3963.9554,NA
118504015,CopA,Metal Resistance,1,NA,2022.7867,7918.5467,283.66
118504114,nrfA,Nitrogen,1,NA,NA,NA,NA
118504271,pstB,Stress,1,2151.9425,NA,NA,NA
118504749,CopA,Metal Resistance,1,3863.8076,9449.6361,6628.3848,1074.42
118504792,CopA,Metal Resistance,1,NA,2553.5533,3775.9279,NA
118567448,glnA,Stress,1,NA,NA,1941.099,NA
118568398,pstB,Stress,1,NA,2690.5291,2478.2059,261.53
118570036,bphF1,Organic Remediation,1,NA,NA,NA,NA
118570209,pcc,Carbon cycling,1,10984.8131,65203.0732,9378.9814,NA
118570307,alkB,Organic Remediation,1,1758.7944,NA,NA,NA
118571429,bphD,Organic Remediation,1,NA,NA,NA,515
118571830,ArsC,Metal Resistance,1,1102.443,NA,NA,NA
118571965,oxyR,Stress,1,NA,NA,NA,1060.76
118572028,bphA,Organic Remediation,1,2890.591,NA,NA,NA
118575772,pstB,Stress,1,3412.7229,NA,3618.7133,NA
118577309,nrfA,Nitrogen,1,1689.6857,7299.1863,5329.5746,867.18
118578453,gyrB,other category,1,6150.8868,12848.1654,9919.4388,NA
118579103,sigma_32,Stress,1,NA,NA,NA,1923.41
118579219,TerC,Metal Resistance,1,2831.2956,NA,NA,NA
118579507,pstB,Stress,1,5400.9452,18315.4903,15286.6705,NA
118579629,nrfA,Nitrogen,1,1859.9653,4309.3949,3947.1458,NA
118580857,fnr,Stress,1,3813.2092,NA,NA,340.32
118581087,pstS,Stress,1,NA,4657.206,NA,NA
118581147,sigma_70,Stress,1,44404.685,11583.796,2955.9207,281.68
118581556,phoB,Stress,1,2677.27625,NA,5756.84605,NA
118581560,pstA,Stress,1,NA,NA,NA,NA
118587776,nhh,Organic Remediation,1,NA,NA,NA,326.82
118589376,fnr,Stress,1,NA,NA,2403.6364,NA
118589379,amoA,Nitrogen,1,NA,NA,NA,NA
118589390,CopA,Metal Resistance,1,2000.6057,5928.2607,4819.3861,276.23
118589430,obgE,Stress,1,2066.4089,NA,NA,NA
118590054,glnA,Stress,1,NA,NA,NA,659.24
118590352,GCoADH,Organic Remediation,1,27237.8836,12051.4463,26207.9872,4011.8
118590430,B_lactamase_A,Antibiotic resistance,1,3615.9559,NA,1408.9463,NA
118591766,pstB,Stress,1,3477.4788,14360.8837,8895.9117,910.72
118592435,phn,Organic Remediation,1,2009.5019,NA,NA,NA
118592465,oxyR,Stress,1,17845.4535,5010.1259,9832.5269,NA
118592546,nreB,Metal Resistance,1,1128.1186,3539.563,NA,NA
118592783,bphC,Organic Remediation,1,NA,NA,NA,401.4267
118592832,fnr,Stress,1,NA,NA,3118.8053,NA
118593529,mdlA,Organic Remediation,1,NA,22712.3781,11001.4131,NA
118594572,pstB,Stress,1,8930.4762,NA,NA,760.12
118616098,pimF,Organic Remediation,1,4501.0171,5576.5085,5051.9147,NA
118616210,proO,Organic Remediation,1,NA,18207.3285,NA,NA
118616369,pimF,Organic Remediation,1,4724.9541,4012.3513,2846.3286,590.25
118616538,pimF,Organic Remediation,1,NA,NA,NA,381.54
118616737,pimF,Organic Remediation,1,1575.664,NA,2555.095,289.76
118616838,pimF,Organic Remediation,1,1014.0018,3963.5398,NA,NA
118617247,cydB,Stress,1,15244.7369,27599.2004,5893.4853,328.61
118618327,trzN,Organic Remediation,1,2039.6862,3491.2769,NA,NA
118618393,amyA,Carbon cycling,1,2551.8317,7428.7178,6855.8448,744.95
118618420,ureC,Nitrogen,1,1397.7778,2809.5801,NA,NA
118618491,TehB,Metal Resistance,1,5028.9989,9013.6024,NA,NA
118618701,limEH,Carbon cycling,1,46680.5144,5323.9558,8253.6801,NA
118618973,obgE,Stress,1,162770.6386,15070.7523,30759.3066,5198.2933
118619182,linB,Organic Remediation,1,4849.2953,7444.2487,10001.7975,NA
118619241,pstB,Stress,1,2303.5905,3349.2507,2585.3066,NA
118619261,mdlC,Organic Remediation,1,1731.5351,4158.4063,7453.432,486.07
118619352,clpC,Stress,1,NA,NA,3163.7646,NA
118619515,proW,Stress,1,14953.8934,NA,52249.7965,992.14
118619779,pimF,Organic Remediation,1,1927.5423,NA,3172.7565,NA
118642319,pbrA,Metal Resistance,1,2568.6026,NA,NA,NA
118644983,linB,Organic Remediation,1,2405.0989,NA,NA,NA
118648765,nitA,Organic Remediation,1,14281.2384,NA,6393.7942,2458.29
118650748,nagG,Organic Remediation,1,1601.3916,NA,NA,NA
118651673,alkB,Organic Remediation,1,3451.4137,NA,NA,NA
118653577,tftH,Organic Remediation,1,NA,NA,1776.4676,NA
118655571,CadA,Metal Resistance,1,7123.0564,NA,NA,NA
118655574,ArsC,Metal Resistance,1,10309.2504,3875.0544,NA,512.14
118656366,alkB,Organic Remediation,1,NA,NA,NA,509.3
118656554,PhaB,Organic Remediation,1,5751.8889,NA,NA,245.15
118657688,amyA,Carbon cycling,1,NA,1588.8257,2682.2985,NA
118658467,silC,Metal Resistance,1,4923.4665,3390.2091,NA,NA
118659653,silC,Metal Resistance,1,NA,4928.3842,4128.2432,NA
118660447,CopA,Metal Resistance,1,743.7888,NA,NA,NA
118660516,atzC,Organic Remediation,1,8023.8586,12837.7725,9440.4927,332.42
118660610,HBH,Organic Remediation,1,1216.9319,NA,NA,NA
118661068,mdlC,Organic Remediation,1,1082.7384,5140.3288,4504.8423,528.75
118661466,nagI,Organic Remediation,1,4361.1466,3685.8807,2269.732,NA
118663208,cellobiase,Carbon cycling,1,3537.7607,7326.3363,9870.9572,548.22
118663624,endoglucanase,Carbon cycling,1,NA,NA,NA,689.16
118663878,endochitinase,Carbon cycling,1,NA,4653.5568,3806.6549,NA
118664168,CadA,Metal Resistance,1,NA,NA,NA,NA
118666005,ChrA,Metal Resistance,1,NA,3031.0418,NA,NA
118666027,tfdA,Organic Remediation,1,7486.0461,16477.6735,15809.3159,NA
118666265,mhpA,Organic Remediation,1,1861.9383,NA,3689.3883,NA
118666510,mdlB,Organic Remediation,1,NA,5300.8053,2995.2959,768.15
118666819,nagI,Organic Remediation,1,NA,3866.2963,3346.4371,NA
118666821,nagL,Organic Remediation,1,NA,4676.6196,NA,NA
118667080,CadA,Metal Resistance,1,823.7493,NA,NA,NA
118667089,nagG,Organic Remediation,1,3886.4977,11498.697,7743.2338,1371.58
118667820,hmgB,Organic Remediation,1,17202.0048,NA,NA,NA
118668489,mer,Metal Resistance,1,NA,3200.072,5557.2923,NA
118668503,silC,Metal Resistance,1,1930.8134,4780.2857,2956.0638,255.23
118669130,ChrA,Metal Resistance,1,4931.4885,9648.1226,2434.3634,1529.87
118669136,CadA,Metal Resistance,1,NA,NA,3932.2548,681.07
118669271,czcA,Metal Resistance,1,10023.1578,6086.285,6155.481,NA
118669851,pmdAB,Organic Remediation,1,15623.1476,NA,NA,2422.85
118670584,gyrB,other category,1,NA,6362.8348,2166.5831,NA
118670769,tfdA,Organic Remediation,1,1365.6292,NA,NA,NA
118671186,nmoA,Organic Remediation,1,NA,3183.3734,NA,NA
118671244,PobA,Organic Remediation,1,3080.9212,NA,NA,NA
118672084,nhh,Organic Remediation,1,18510.5539,NA,5762.8454,NA
118672321,hmgA,Organic Remediation,1,NA,NA,2202.7511,NA
118672350,hmgB,Organic Remediation,1,NA,2115.7096,3121.4112,NA
118673628,GCoADH,Organic Remediation,1,677.3541,NA,NA,NA
118677392,nitro,Organic Remediation,1,3531.1146,5079.9859,2126.9502,425.15
118681426,czcA,Metal Resistance,1,2792.0248,12385.8575,13463.3821,652.81
118683117,ArsC,Metal Resistance,1,NA,NA,NA,NA
118683524,bco,Organic Remediation,1,3749.085,3145.8014,NA,NA
118683525,bco,Organic Remediation,1,NA,2866.2446,NA,NA
118685870,proO,Organic Remediation,1,4095.0182,15292.36,14151.604,1874.19
118690036,nicdehydr,Organic Remediation,1,2790.6229,NA,NA,NA
118690099,mdlA,Organic Remediation,1,NA,NA,NA,435.11
118693048,nitA,Organic Remediation,1,8532.4648,13962.3832,20182.8024,1056.8
118696078,CadA,Metal Resistance,1,7090.4925,NA,NA,NA
118697154,linB,Organic Remediation,1,7366.988,15232.5425,9597.02,NA
118698588,THL,Organic Remediation,1,2333.394,NA,NA,239.4267
118698615,rubisco,Carbon cycling,1,4752.2263,12134.093,8836.5195,432.91
118701835,nagK,Organic Remediation,1,43612.7122,4247.7383,16556.6723,2808.3
118701836,nagI,Organic Remediation,1,3134.0379,NA,NA,NA
118701837,hmgC,Organic Remediation,1,1353.0726,10610.8942,9483.5334,NA
118701991,vanA,Carbon cycling,1,NA,NA,2191.3824,NA
118702815,vdh,Carbon cycling,1,82706.8749,35130.0273,NA,NA
118702831,pcpE,Organic Remediation,1,NA,2121.5483,NA,NA
118702832,Catechol,Organic Remediation,1,3867.7797,5380.5035,2323.7118,NA
118703293,nitA,Organic Remediation,1,19386.7709,4044.4933,9895.3747,276.4
118703430,mdlA,Organic Remediation,1,7893.3516,9150.2862,NA,NA
118703443,oxdB,Organic Remediation,1,867.7276,NA,NA,NA
118703758,gyrB,other category,1,NA,NA,1354.1073,NA
118705674,nagI,Organic Remediation,1,NA,2734.6988,NA,NA
118705684,vanA,Carbon cycling,1,NA,4138.3795,5773.5841,NA
118705770,mauAB,Organic Remediation,1,1414.3151,7821.3116,NA,NA
118705772,mauAB,Organic Remediation,1,NA,5278.8518,6461.7201,350.88
118705995,exaA,Organic Remediation,1,4808.4324,4656.3302,NA,NA
118706429,mdlC,Organic Remediation,1,2634.7258,5608.563,7709.6145,1089.73
118706460,hmgA,Organic Remediation,1,2830.8109,4350.4993,3192.4871,NA
118706461,hmgB,Organic Remediation,1,NA,3821.5135,NA,NA
118706836,exaA,Organic Remediation,1,5086.9183,3511.4496,NA,NA
118706975,xylJ,Organic Remediation,1,36458.1908,60679.4857,7030.2986,929.6
118711202,mdlA,Organic Remediation,1,26217.4002,38912.48,9198.4567,2540.76
118714948,silC,Metal Resistance,1,24590.8522,NA,NA,NA
118715779,czcD,Metal Resistance,1,9694.6186,17156.0422,15404.5384,NA
118717115,nifH,Nitrogen,1,1142.8472,NA,3619.1429,NA
118717536,chnB,Organic Remediation,1,10745.9699,7173.0705,3978.875,NA
118717987,CadA,Metal Resistance,1,1443.0282,NA,NA,NA
118718806,mdlA,Organic Remediation,1,3263.7401,7292.4426,4685.9112,NA
